Price,Square,Address,Latitude,Longitude,Link
21125.0,30.0,"Санкт-Петербург, ул. Мира, 3",59.9591228,30.3137605,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/ofis_30_m_ot_sobstvennika_2859200203
31476.0,25.8,"Санкт-Петербург, Бухарестская ул., 30",59.8835546,30.3693999,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/ofis_25.8_m_2885240101
42900.0,33.0,"Санкт-Петербург, Звёздная ул., 1",59.8318421,30.3458295,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/ofis_33_m_2917652646
36000.0,36.0,"Санкт-Петербург, улица Десантников, 15",59.850557,30.1978598,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_ot_36_m_2808229034
200000.0,268.0,"Санкт-Петербург, Гражданский проспект, 89",60.0207996,30.4068964,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/sdam_pomeschenie_svobodnogo_naznacheniya_268_m_2743460692
8000.0,18.0,"Санкт-Петербург, проспект Обуховской Обороны, 319",59.9028117,30.4238826,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/sklad_18_m_1988417490
25000.0,8.0,"Санкт-Петербург, Софийская улица",59.8440437,30.4325012,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/torgovaya_ploschad_8_m_2795688872
75000.0,60.0,"Санкт-Петербург, 26 линия , 15к2",59.8232153,30.2505007,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/ofis_60_m_2905322549
654.0,1.0,"Санкт-Петербург, Днепропетровская ул., 2",59.9171671,30.3623894,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_701_m_2938983371
50000.0,44.0,"Санкт-Петербург, Среднеохтинский проспект, 4",59.9472211,30.4139597,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_44_m_2800899096
20000.0,21.0,"Санкт-Петербург, ул. Зины Портновой, 36",59.8497018,30.256702,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_21_m_2705448702
200000.0,216.0,"Санкт-Петербург, ул. Пограничника Гарькавого, 34к1",59.8338114,30.147826,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/torgovaya_ploschad_216_m_2628359690
13376.000000000002,17.6,"Санкт-Петербург, Якорная ул., 9А",59.9427893,30.4277233,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/ofis_17.6_m_2851343577
15000.0,12.4,"Санкт-Петербург, наб. канала Грибоедова, 99",59.927161,30.300938,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/ofis_12.4_m_2939879118
10620.0,11.8,"Санкт-Петербург, проспект Авиаконструкторов, 5к2",60.0110689,30.246735,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/ofis_11.8_m_yur._adres_1385166254
40000.0,15.5,"Ленинградская область, Кудрово",59.9083906,30.5126078,https://www.avito.ru/kudrovo/kommercheskaya_nedvizhimost/torgovaya_ploschad_15.5_m_2837730420
80000.0,76.6,"Ленинградская область, Бугры",60.068558,30.394814,https://www.avito.ru/bugry/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_76.6_m_2255979195
70000.0,5.0,"Ленинградская область, Янино-1",59.947418,30.561453,https://www.avito.ru/yanino-1/kommercheskaya_nedvizhimost/475_m_v_tts_na_vezde_v_yanino_2811780414
50000.0,30.0,"Ленинградская область, Янино-1",59.947418,30.561453,https://www.avito.ru/yanino-1/kommercheskaya_nedvizhimost/torgovaya_ploschad_yaninoshosseynaya77-30_kv.m_1886113183
8500.0,5.0,"Ленинградская область, Всеволожск",60.024006,30.646042,https://www.avito.ru/vsevolozhsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_5_m_2480893346
90000.0,48.0,"Санкт-Петербург, Парашютная ул., 61к1",60.0350145,30.250212,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_48_m_2727600507
99000.0,16.0,"Санкт-Петербург, улица Рубинштейна, 26",59.9295343,30.344462,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/obschepit_16_m_2531934784
39500.0,79.0,"Санкт-Петербург, Пионерская ул., 53Ж",59.9638237,30.2753792,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/sdam_pomeschenie_svobodnogo_naznacheniya_79_m_3000240923
